ID,Response
51104,0.2575766693240944
51105,0.24578632647512844
51106,0.20232788179719133
51107,0.23468326284471067
51108,0.26038758523692346
51109,0.19083007908374747
51110,0.19979764488062432
51111,0.22201247854807782
51112,0.22236112650124876
51113,0.19073704521111998
51114,0.21299891328888032
51115,0.2300103654902351
51116,0.21063994885942258
51117,0.20140081312387825
51118,0.2328204525789077
51119,0.22103214683351338
51120,0.21063994885942258
51121,0.2954401196060131
51122,0.22242825460481694
51123,0.22401949493195242
51124,0.29637714873412985
51125,0.21134871063531957
51126,0.24982023526591016
51127,0.19043543166825586
51128,0.21134871063531957
51129,0.2575766693240944
51130,0.22253966256728877
51131,0.22103214683351338
51132,0.2995506000395352
51133,0.22236112650124876
51134,0.23391219225594403
51135,0.17060662879929775
51136,0.18130044031625267
51137,0.2835518047400905
51138,0.21196892852715798
51139,0.2702474536207273
51140,0.19083007908374747
51141,0.181467865871379
51142,0.19073704521111998
51143,0.2692371059376899
51144,0.2470059352839636
51145,0.19997618094666428
51146,0.24472016628677393
51147,0.2744338850053438
51148,0.1894054469065335
51149,0.28203575936612163
51150,0.2343279683126831
51151,0.31163399538451736
51152,0.2010991995810141
51153,0.18004323369416506
51154,0.22236112650124876
51155,0.2010991995810141
51156,0.17060662879929775
51157,0.2329318605413796
51158,0.22473036058827933
51159,0.3144905883072738
51160,0.24658297655257688
51161,0.24982023526591016
51162,0.20252535095651436
51163,0.21299891328888032
51164,0.19979764488062432
51165,0.2354548695292684
51166,0.21046141279338257
51167,0.21196892852715798
51168,0.2329318605413796
51169,0.3127152377506201
51170,0.22615499276549333
51171,0.2649365520141163
51172,0.22508883257713883
51173,0.24448292629607482
51174,0.20006921481929174
51175,0.22508883257713883
51176,0.21176448669205863
51177,0.1907070016069233
51178,0.22215668466614946
51179,0.21299891328888032
51180,0.250314506368228
51181,0.23391219225594403
51182,0.2611927649545654
51183,0.18004323369416506
51184,0.2354548695292684
51185,0.2717634989946962
51186,0.19083007908374747
51187,0.181467865871379
51188,0.3299516962172197
51189,0.22506267155517756
51190,0.21063994885942258
51191,0.23576446902607273
51192,0.2823308489657095
51193,0.22242825460481694
51194,0.2010991995810141
51195,0.2133005268317445
51196,0.22506267155517756
51197,0.21196892852715798
51198,0.24448292629607482
51199,0.2470059352839636
51200,0.21046141279338257
51201,0.21265026533570938
51202,0.19979764488062432
51203,0.2839468043088651
51204,0.23563340559530835
51205,0.21196892852715798
51206,0.24729384220890382
51207,0.20006921481929174
51208,0.2611927649545654
51209,0.22506267155517756
51210,0.21265026533570938
51211,0.2103683789207551
51212,0.2466736243170654
51213,0.21196892852715798
51214,0.23391219225594403
51215,0.22242825460481694
51216,0.25983262624354886
51217,0.2649365520141163
51218,0.2343279683126831
51219,0.21299891328888032
51220,0.21196892852715798
51221,0.19979764488062432
51222,0.2523694052757602
51223,0.21299891328888032
51224,0.21196892852715798
51225,0.22215668466614946
51226,0.3127152377506201
51227,0.19979764488062432
51228,0.2354548695292684
51229,0.19997618094666428
51230,0.24637853471747753
51231,0.2753287499882071
51232,0.17060662879929775
51233,0.24020129253391373
51234,0.2474217113407027
51235,0.2329318605413796
51236,0.18004323369416506
51237,0.20006921481929174
51238,0.22201247854807782
51239,0.24472016628677393
51240,0.18130044031625267
51241,0.24472016628677393
51242,0.24729384220890382
51243,0.2300103654902351
51244,0.22508883257713883
51245,0.24472016628677393
51246,0.2103683789207551
51247,0.22639426985976407
51248,0.2692371059376899
51249,0.2575766693240944
51250,0.23370775042084468
51251,0.25733739222982366
51252,0.22103214683351338
51253,0.24472016628677393
51254,0.22215668466614946
51255,0.24982023526591016
51256,0.2343279683126831
51257,0.2328204525789077
51258,0.2133005268317445
51259,0.17060662879929775
51260,0.21046141279338257
51261,0.24472016628677393
51262,0.181467865871379
51263,0.2010991995810141
51264,0.2562712320414691
51265,0.2523694052757602
51266,0.21196892852715798
51267,0.1894054469065335
51268,0.22253966256728877
51269,0.17060662879929775
51270,0.18130044031625267
51271,0.18016631117098916
51272,0.21176448669205863
51273,0.27000817652645653
51274,0.28203575936612163
51275,0.21046141279338257
51276,0.21176448669205863
51277,0.2693649750694888
51278,0.24448292629607482
51279,0.2452539968848415
51280,0.24448292629607482
51281,0.2329318605413796
51282,0.2693649750694888
51283,0.32323476270136453
51284,0.19979764488062432
51285,0.23459022897208323
51286,0.28203575936612163
51287,0.2575766693240944
51288,0.2329318605413796
51289,0.25436581797398544
51290,0.2329318605413796
51291,0.23563340559530835
51292,0.2693649750694888
51293,0.2354548695292684
51294,0.2575766693240944
51295,0.27077978321101426
51296,0.24602560356939918
51297,0.2133005268317445
51298,0.2616085410113045
51299,0.23771884562009024
51300,0.22103214683351338
51301,0.2496416991998702
51302,0.19073704521111998
51303,0.21063994885942258
51304,0.21196892852715798
51305,0.22201247854807782
51306,0.21299891328888032
51307,0.24658297655257688
51308,0.2745744149075252
51309,0.2328204525789077
51310,0.1894054469065335
51311,0.17060662879929775
51312,0.20140081312387825
51313,0.23391219225594403
51314,0.21196892852715798
51315,0.23459022897208323
51316,0.2717634989946962
51317,0.2470059352839636
51318,0.21134871063531957
51319,0.2708530612808455
51320,0.1894054469065335
51321,0.22215668466614946
51322,0.22242825460481694
51323,0.2343279683126831
51324,0.19073704521111998
51325,0.19979764488062432
51326,0.2575766693240944
51327,0.21046141279338257
51328,0.3113459540544888
51329,0.1894054469065335
51330,0.26038758523692346
51331,0.23459022897208323
51332,0.21063994885942258
51333,0.20006921481929174
51334,0.19073704521111998
51335,0.2611927649545654
51336,0.22103214683351338
51337,0.24982023526591016
51338,0.23459022897208323
51339,0.23258321258820866
51340,0.24472016628677393
51341,0.23902040032048003
51342,0.2329318605413796
51343,0.2354548695292684
51344,0.2576860401829946
51345,0.22508883257713883
51346,0.18004323369416506
51347,0.23258321258820866
51348,0.28058048276705344
51349,0.2616085410113045
51350,0.18016631117098916
51351,0.20140081312387825
51352,0.22191944467545036
51353,0.24448292629607482
51354,0.22242825460481694
51355,0.2693649750694888
51356,0.2562712320414691
51357,0.21272007977128216
51358,0.19997618094666428
51359,0.24472016628677393
51360,0.2133005268317445
51361,0.23258321258820866
51362,0.19997618094666428
51363,0.22242825460481694
51364,0.24982023526591016
51365,0.21063994885942258
51366,0.21196892852715798
51367,0.21046141279338257
51368,0.18004323369416506
51369,0.2717634989946962
51370,0.22568595366750285
51371,0.23563340559530835
51372,0.19997618094666428
51373,0.22473036058827933
51374,0.20232788179719133
51375,0.21196892852715798
51376,0.24729384220890382
51377,0.19043543166825586
51378,0.2717634989946962
51379,0.18004323369416506
51380,0.2103683789207551
51381,0.2602823272407147
51382,0.2470059352839636
51383,0.23563340559530835
51384,0.19997618094666428
51385,0.260212433240001
51386,0.23391219225594403
51387,0.2693649750694888
51388,0.2602823272407147
51389,0.24578632647512844
51390,0.22242825460481694
51391,0.22242825460481694
51392,0.18016631117098916
51393,0.2835518047400905
51394,0.3113459540544888
51395,0.19979764488062432
51396,0.22242825460481694
51397,0.21046141279338257
51398,0.2343279683126831
51399,0.22401949493195242
51400,0.27173233995141505
51401,0.2562712320414691
51402,0.2470059352839636
51403,0.22253966256728877
51404,0.2616085410113045
51405,0.22236112650124876
51406,0.1907070016069233
51407,0.2717634989946962
51408,0.25967671958059646
51409,0.2839468043088651
51410,0.25781390931479353
51411,0.24437151833360296
51412,0.2748014315639078
51413,0.2354548695292684
51414,0.24472016628677393
51415,0.18130044031625267
51416,0.21196892852715798
51417,0.19979764488062432
51418,0.24448292629607482
51419,0.18004323369416506
51420,0.21063994885942258
51421,0.22532104963234223
51422,0.19336757957924522
51423,0.2343279683126831
51424,0.1907070016069233
51425,0.2835518047400905
51426,0.22242825460481694
51427,0.2702474536207273
51428,0.22242825460481694
51429,0.20140081312387825
51430,0.21176448669205863
51431,0.2575766693240944
51432,0.24437151833360296
51433,0.20260671531478955
51434,0.24982023526591016
51435,0.22191944467545036
51436,0.21272007977128216
51437,0.2133005268317445
51438,0.19997618094666428
51439,0.2839468043088651
51440,0.22236112650124876
51441,0.24578632647512844
51442,0.2496416991998702
51443,0.2353941285010376
51444,0.22639426985976407
51445,0.22242825460481694
51446,0.2523694052757602
51447,0.2576860401829946
51448,0.16136749306375345
51449,0.26038758523692346
51450,0.28370752721459436
51451,0.23258321258820866
51452,0.25983262624354886
51453,0.23468326284471067
51454,0.2744338850053438
51455,0.25967671958059646
51456,0.21176448669205863
51457,0.22242825460481694
51458,0.22473036058827933
51459,0.190361039985757
51460,0.2717634989946962
51461,0.2328204525789077
51462,0.22215668466614946
51463,0.22242825460481694
51464,0.22191944467545036
51465,0.260212433240001
51466,0.17080409795862073
51467,0.21046141279338257
51468,0.24472016628677393
51469,0.25733739222982366
51470,0.19043543166825586
51471,0.19073704521111998
51472,0.21134871063531957
51473,0.22201247854807782
51474,0.17060662879929775
51475,0.22191944467545036
51476,0.21176448669205863
51477,0.17060662879929775
51478,0.24729384220890382
51479,0.19997618094666428
51480,0.260212433240001
51481,0.2343279683126831
51482,0.18016631117098916
51483,0.24448292629607482
51484,0.2470059352839636
51485,0.21299891328888032
51486,0.2329318605413796
51487,0.20006921481929174
51488,0.21046141279338257
51489,0.18004323369416506
51490,0.19043543166825586
51491,0.2611927649545654
51492,0.24982023526591016
51493,0.2496416991998702
51494,0.19073704521111998
51495,0.2343279683126831
51496,0.21063994885942258
51497,0.2602823272407147
51498,0.2145828900370851
51499,0.23468326284471067
51500,0.21299891328888032
51501,0.21046141279338257
51502,0.2343279683126831
51503,0.29500163326234236
51504,0.22253966256728877
51505,0.2452539968848415
51506,0.20006921481929174
51507,0.19979764488062432
51508,0.2720007389853953
51509,0.2645013360388298
51510,0.23924950122577937
51511,0.23258321258820866
51512,0.260212433240001
51513,0.22236112650124876
51514,0.19997618094666428
51515,0.18004323369416506
51516,0.22201247854807782
51517,0.22236112650124876
51518,0.21063994885942258
51519,0.2576860401829946
51520,0.1894054469065335
51521,0.19979764488062432
51522,0.23258321258820866
51523,0.2745744149075252
51524,0.21196892852715798
51525,0.21063994885942258
51526,0.2343279683126831
51527,0.20006921481929174
51528,0.2496416991998702
51529,0.21134871063531957
51530,0.2647580159480763
51531,0.3127152377506201
51532,0.2692371059376899
51533,0.21299891328888032
51534,0.18016631117098916
51535,0.22201247854807782
51536,0.2839468043088651
51537,0.2300103654902351
51538,0.20006921481929174
51539,0.22215668466614946
51540,0.2343279683126831
51541,0.2402794859875017
51542,0.23563340559530835
51543,0.17996884201166619
51544,0.2647580159480763
51545,0.22253966256728877
51546,0.22242825460481694
51547,0.24982023526591016
51548,0.2575766693240944
51549,0.21063994885942258
51550,0.1907070016069233
51551,0.19979764488062432
51552,0.22506267155517756
51553,0.21299891328888032
51554,0.2329318605413796
51555,0.2343279683126831
51556,0.23258321258820866
51557,0.26134014197732425
51558,0.2353941285010376
51559,0.21570045834280913
51560,0.2328204525789077
51561,0.22236112650124876
51562,0.21134871063531957
51563,0.2819078902343228
51564,0.25781390931479353
51565,0.3020276903774015
51566,0.2103683789207551
51567,0.21299891328888032
51568,0.2133005268317445
51569,0.24472016628677393
51570,0.21196892852715798
51571,0.22191944467545036
51572,0.20006921481929174
51573,0.2986681214882967
51574,0.23722076334020845
51575,0.21063994885942258
51576,0.21196892852715798
51577,0.21570045834280913
51578,0.2720007389853953
51579,0.21299891328888032
51580,0.17060662879929775
51581,0.22201247854807782
51582,0.28203575936612163
51583,0.24472016628677393
51584,0.22253966256728877
51585,0.24982023526591016
51586,0.19336757957924522
51587,0.20140081312387825
51588,0.2995506000395352
51589,0.22454997904357557
51590,0.22253966256728877
51591,0.23370775042084468
51592,0.2990232816152359
51593,0.21134871063531957
51594,0.2692371059376899
51595,0.22253966256728877
51596,0.22201247854807782
51597,0.2611927649545654
51598,0.29979488829979356
51599,0.22103214683351338
51600,0.17060662879929775
51601,0.22253966256728877
51602,0.27672485775951067
51603,0.18099882677338855
51604,0.24472016628677393
51605,0.2571537105927077
51606,0.23764372207159515
51607,0.2562712320414691
51608,0.2496416991998702
51609,0.22253966256728877
51610,0.24982023526591016
51611,0.20006921481929174
51612,0.23468326284471067
51613,0.268942016338102
51614,0.2380547064733595
51615,0.22236112650124876
51616,0.21299891328888032
51617,0.17060662879929775
51618,0.2990232816152359
51619,0.30293952255257856
51620,0.2329318605413796
51621,0.22242825460481694
51622,0.21196892852715798
51623,0.22191944467545036
51624,0.20006921481929174
51625,0.22242825460481694
51626,0.22103214683351338
51627,0.2131891188692726
51628,0.19979764488062432
51629,0.22454997904357557
51630,0.19083007908374747
51631,0.2965176786363113
51632,0.19083007908374747
51633,0.17060662879929775
51634,0.2133005268317445
51635,0.18130044031625267
51636,0.22103214683351338
51637,0.20006921481929174
51638,0.18016631117098916
51639,0.23563340559530835
51640,0.1907070016069233
51641,0.2010991995810141
51642,0.19979764488062432
51643,0.22215668466614946
51644,0.22236112650124876
51645,0.24472016628677393
51646,0.24982023526591016
51647,0.22253966256728877
51648,0.25781390931479353
51649,0.2523694052757602
51650,0.19073704521111998
51651,0.23563340559530835
51652,0.19043543166825586
51653,0.2616085410113045
51654,0.22401949493195242
51655,0.17996884201166619
51656,0.24448292629607482
51657,0.245003604761617
51658,0.2981336339794669
51659,0.24472016628677393
51660,0.21046141279338257
51661,0.17060662879929775
51662,0.27077978321101426
51663,0.2329318605413796
51664,0.22201247854807782
51665,0.24729384220890382
51666,0.19979764488062432
51667,0.21196892852715798
51668,0.245003604761617
51669,0.21046141279338257
51670,0.21299891328888032
51671,0.22236112650124876
51672,0.2328204525789077
51673,0.2328204525789077
51674,0.21176448669205863
51675,0.26038758523692346
51676,0.190361039985757
51677,0.21046141279338257
51678,0.2329318605413796
51679,0.2986681214882967
51680,0.20260671531478955
51681,0.23258321258820866
51682,0.21134871063531957
51683,0.2575766693240944
51684,0.2329318605413796
51685,0.22242825460481694
51686,0.18016631117098916
51687,0.284966612881616
51688,0.19997618094666428
51689,0.22242825460481694
51690,0.22508883257713883
51691,0.2206481522778666
51692,0.22103214683351338
51693,0.3127152377506201
51694,0.21196892852715798
51695,0.2570423026302358
51696,0.21046141279338257
51697,0.24472016628677393
51698,0.21265026533570938
51699,0.260212433240001
51700,0.2763090817027715
51701,0.2158235358196333
51702,0.21063994885942258
51703,0.20006921481929174
51704,0.2343279683126831
51705,0.1894054469065335
51706,0.2452539968848415
51707,0.2329318605413796
51708,0.2571537105927077
51709,0.18004323369416506
51710,0.20646132260726482
51711,0.23391219225594403
51712,0.17060662879929775
51713,0.2496416991998702
51714,0.22236112650124876
51715,0.21176448669205863
51716,0.18004323369416506
51717,0.18004323369416506
51718,0.19083007908374747
51719,0.2835518047400905
51720,0.18016631117098916
51721,0.22506267155517756
51722,0.2354548695292684
51723,0.28711705573360147
51724,0.25781390931479353
51725,0.24944042826945803
51726,0.21063994885942258
51727,0.22103214683351338
51728,0.20232788179719133
51729,0.18004323369416506
51730,0.2354548695292684
51731,0.2452539968848415
51732,0.2823308489657095
51733,0.19043543166825586
51734,0.23391219225594403
51735,0.20260671531478955
51736,0.2329318605413796
51737,0.23258321258820866
51738,0.22103214683351338
51739,0.22103214683351338
51740,0.22253966256728877
51741,0.17996884201166619
51742,0.2576860401829946
51743,0.21196892852715798
51744,0.22103214683351338
51745,0.20260671531478955
51746,0.2103683789207551
51747,0.19997618094666428
51748,0.19979764488062432
51749,0.2452539968848415
51750,0.31056397840473166
51751,0.2753287499882071
51752,0.22103214683351338
51753,0.21176448669205863
51754,0.2328204525789077
51755,0.2466736243170654
51756,0.22215668466614946
51757,0.20140081312387825
51758,0.20252535095651436
51759,0.17060662879929775
51760,0.23459022897208323
51761,0.19979764488062432
51762,0.1907070016069233
51763,0.23258321258820866
51764,0.22639426985976407
51765,0.22236112650124876
51766,0.2474217113407027
51767,0.22103214683351338
51768,0.19043543166825586
51769,0.22103214683351338
51770,0.22242825460481694
51771,0.22242825460481694
51772,0.2103683789207551
51773,0.23512255856237016
51774,0.2329318605413796
51775,0.18004323369416506
51776,0.21196892852715798
51777,0.22242825460481694
51778,0.2868798157429024
51779,0.20140081312387825
51780,0.22103214683351338
51781,0.2562712320414691
51782,0.22236112650124876
51783,0.17060662879929775
51784,0.18130044031625267
51785,0.22253966256728877
51786,0.21265026533570938
51787,0.21196892852715798
51788,0.22242825460481694
51789,0.2103683789207551
51790,0.22103214683351338
51791,0.28711705573360147
51792,0.2702474536207273
51793,0.23459022897208323
51794,0.2575766693240944
51795,0.21196892852715798
51796,0.1894054469065335
51797,0.26038758523692346
51798,0.2717634989946962
51799,0.24448292629607482
51800,0.284966612881616
51801,0.20272979279161366
51802,0.2647580159480763
51803,0.21196892852715798
51804,0.2295375246211555
51805,0.21063994885942258
51806,0.23563340559530835
51807,0.17996884201166619
51808,0.2826413670262398
51809,0.22454997904357557
51810,0.18130044031625267
51811,0.19979764488062432
51812,0.18004323369416506
51813,0.19073704521111998
51814,0.20252535095651436
51815,0.2329318605413796
51816,0.19979764488062432
51817,0.18004323369416506
51818,0.21196892852715798
51819,0.2133005268317445
51820,0.26748572202396637
51821,0.2381825756051584
51822,0.22242825460481694
51823,0.27077978321101426
51824,0.24472016628677393
51825,0.22401949493195242
51826,0.2496416991998702
51827,0.1907070016069233
51828,0.2575766693240944
51829,0.2158235358196333
51830,0.21134871063531957
51831,0.2329318605413796
51832,0.21299891328888032
51833,0.2343279683126831
51834,0.2158235358196333
51835,0.22242825460481694
51836,0.22103214683351338
51837,0.20006921481929174
51838,0.21176448669205863
51839,0.2693649750694888
51840,0.2835518047400905
51841,0.2602823272407147
51842,0.19997618094666428
51843,0.2103683789207551
51844,0.2702474536207273
51845,0.1894054469065335
51846,0.19997618094666428
51847,0.22253966256728877
51848,0.19979764488062432
51849,0.22242825460481694
51850,0.2470059352839636
51851,0.24472016628677393
51852,0.2103683789207551
51853,0.21176448669205863
51854,0.260212433240001
51855,0.2576860401829946
51856,0.24472016628677393
51857,0.2496416991998702
51858,0.2571537105927077
51859,0.22236112650124876
51860,0.2329318605413796
51861,0.2717634989946962
51862,0.2562712320414691
51863,0.20006921481929174
51864,0.2744338850053438
51865,0.2328204525789077
51866,0.24472016628677393
51867,0.29637714873412985
51868,0.2354548695292684
51869,0.22242825460481694
51870,0.18099882677338855
51871,0.19083007908374747
51872,0.24982023526591016
51873,0.21063994885942258
51874,0.1894054469065335
51875,0.22103214683351338
51876,0.24472016628677393
51877,0.2328204525789077
51878,0.24448292629607482
51879,0.20260671531478955
51880,0.260212433240001
51881,0.24472016628677393
51882,0.22253966256728877
51883,0.22253966256728877
51884,0.24512668223844117
51885,0.2300103654902351
51886,0.22473036058827933
51887,0.23258321258820866
51888,0.19979764488062432
51889,0.2702474536207273
51890,0.22201247854807782
51891,0.21176448669205863
51892,0.1907070016069233
51893,0.2343279683126831
51894,0.19979764488062432
51895,0.22236112650124876
51896,0.24602560356939918
51897,0.2616085410113045
51898,0.26134014197732425
51899,0.25983262624354886
51900,0.22454997904357557
51901,0.24729384220890382
51902,0.2103683789207551
51903,0.2692371059376899
51904,0.19043543166825586
51905,0.2328204525789077
51906,0.21570045834280913
51907,0.21196892852715798
51908,0.19997618094666428
51909,0.21196892852715798
51910,0.2823308489657095
51911,0.22201247854807782
51912,0.260212433240001
51913,0.2470059352839636
51914,0.26071992408548583
51915,0.24729384220890382
51916,0.21196892852715798
51917,0.24448292629607482
51918,0.2329318605413796
51919,0.28969073165573134
51920,0.2835518047400905
51921,0.21046141279338257
51922,0.2491688583307906
51923,0.2496416991998702
51924,0.2158235358196333
51925,0.21046141279338257
51926,0.24578632647512844
51927,0.22401949493195242
51928,0.268942016338102
51929,0.23258321258820866
51930,0.17060662879929775
51931,0.26038758523692346
51932,0.21046141279338257
51933,0.22103214683351338
51934,0.2343279683126831
51935,0.23468326284471067
51936,0.16136749306375345
51937,0.20006921481929174
51938,0.21299891328888032
51939,0.28276933530938025
51940,0.17060662879929775
51941,0.22401949493195242
51942,0.268942016338102
51943,0.2835518047400905
51944,0.17060662879929775
51945,0.24472016628677393
51946,0.19043543166825586
51947,0.24448292629607482
51948,0.2602823272407147
51949,0.24472016628677393
51950,0.260212433240001
51951,0.21063994885942258
51952,0.21196892852715798
51953,0.23391219225594403
51954,0.24982023526591016
51955,0.22201247854807782
51956,0.21196892852715798
51957,0.21176448669205863
51958,0.22201247854807782
51959,0.28940269032570276
51960,0.25733739222982366
51961,0.22568595366750285
51962,0.24729384220890382
51963,0.28075901883309345
51964,0.24448292629607482
51965,0.22242825460481694
51966,0.22103214683351338
51967,0.2329318605413796
51968,0.2823308489657095
51969,0.24602560356939918
51970,0.21063994885942258
51971,0.19997618094666428
51972,0.19336757957924522
51973,0.21196892852715798
51974,0.2343279683126831
51975,0.20260671531478955
51976,0.2343279683126831
51977,0.22103214683351338
51978,0.22253966256728877
51979,0.25781390931479353
51980,0.20140081312387825
51981,0.2717634989946962
51982,0.21063994885942258
51983,0.21299891328888032
51984,0.21063994885942258
51985,0.22236112650124876
51986,0.22236112650124876
51987,0.2692371059376899
51988,0.18004323369416506
51989,0.21196892852715798
51990,0.23258321258820866
51991,0.2474217113407027
51992,0.19336757957924522
51993,0.2717634989946962
51994,0.2343279683126831
51995,0.22253966256728877
51996,0.27672485775951067
51997,0.33800413036928806
51998,0.21063994885942258
51999,0.26038758523692346
52000,0.21196892852715798
52001,0.21196892852715798
52002,0.28203575936612163
52003,0.2571537105927077
52004,0.29047662462270624
52005,0.20191210574045226
52006,0.2353941285010376
52007,0.22201247854807782
52008,0.31412922939824256
52009,0.22201247854807782
52010,0.21196892852715798
52011,0.27961765278703593
52012,0.2470059352839636
52013,0.20191210574045226
52014,0.23877666035669978
52015,0.27386354925119827
52016,0.32323476270136453
52017,0.22103214683351338
52018,0.1894054469065335
52019,0.20260671531478955
52020,0.24578632647512844
52021,0.19083007908374747
52022,0.2353941285010376
52023,0.21134871063531957
52024,0.22103214683351338
52025,0.2819078902343228
52026,0.22191944467545036
52027,0.2745744149075252
52028,0.3127152377506201
52029,0.28405447629487696
52030,0.19073704521111998
52031,0.2720007389853953
52032,0.24982023526591016
52033,0.2158235358196333
52034,0.2848260829794346
52035,0.2329318605413796
52036,0.268942016338102
52037,0.2692371059376899
52038,0.2717634989946962
52039,0.2692371059376899
52040,0.18004323369416506
52041,0.3127152377506201
52042,0.23258321258820866
52043,0.2103683789207551
52044,0.24944042826945803
52045,0.22253966256728877
52046,0.20006921481929174
52047,0.2103683789207551
52048,0.21299891328888032
52049,0.1894054469065335
52050,0.20232788179719133
